"V1" "V2"
"1" -3.54797087542077 0.760507139747348
"2" 8.19418545562804 3.32597169935089
"3" -2.67764493113896 0.0591146783479179
"4" -2.79458754580576 0.45350214587922
"5" -2.96295359191184 0.414974940710039
"6" 12.9343577965045 8.58701758683822
"7" 2.63536324355641 0.545597377002658
"8" 7.745836117677 33.0274087924843
"9" 18.3797068323322 31.114070782991
"10" -1.69499964210123 0.448652824602625
"11" 6.52440779682963 4.53033763082149
"12" 11.9791289589642 2.95253335741856
"13" -3.52045274105269 0.100910075229817
"14" 8.69163318762794 -1.30811266814634
"15" -3.17912616667421 -0.0945434445371706
"16" 11.616021088512 0.959582737892192
"17" -3.32944100515452 1.16612574425863
"18" 15.1740966070815 0.760154368320339
"19" -2.18281696593145 0.393949141231954
"20" 12.9001660563406 3.05224308816684
"21" 6.97469894702828 3.28808506178364
"22" 5.21569126514895 6.95667311224339
"23" 9.34904734444812 -0.935456802465739
"24" 8.27379855673347 0.463809013083557
"25" 11.4037468929359 2.78517734150514
"26" 11.0221427540608 0.667551010404572
"27" 11.2913285068266 0.466812454550827
"28" 11.6417402363607 2.8025973513132
"29" 34.6630518310491 15.6801834057222
"30" -2.28203162742819 0.897271367210935
"31" 11.441573766237 2.61528409855284
"32" 14.5185888232617 3.21513184886331
"33" -3.28438976512 0.0792859300202403
"34" -3.00420497782321 -0.204819915347579
"35" 13.4905431250062 10.1691481234808
"36" 8.01842303655928 -1.55993928322076
"37" 7.40226894550041 2.72122910443013
"38" 13.4051957089743 9.02132958319626
"39" 15.2676467448178 4.34341013594538
"40" -2.20561555145642 1.07603253919912
"41" -3.12188789888816 0.508814438577623
"42" 10.2235594651485 0.426235275096068
"43" -2.97142102956489 1.13411124784294
"44" 12.8547171007503 2.1104148224953
"45" 6.64363248547655 3.31111431596024
"46" 12.7380692025878 2.1979966468463
"47" 6.8216912182802 3.3467118890965
"48" 6.48805641098976 3.53619073218933
"49" 13.7511246989983 11.4069098823582
"50" 5.63198634022301 -4.10800685256442
"51" 9.39199729334273 -3.02633443292218
"52" 15.103522932694 0.362762546289649
"53" 13.221721204947 10.6455423674971
"54" 8.12057108005725 3.54488283190158
"55" -1.53444758384469 1.02537454471833
"56" -3.57370690027075 0.849081469164772
"57" 5.74605593536126 0.830380180809664
"58" 12.114729329088 0.744793742089126
"59" 6.3984135927532 13.8159962275125
"60" 5.46414359340021 3.47885841071688
"61" 11.6605717667823 4.12589747914259
"62" 12.5509102110803 8.96638409504869
"63" 5.62735681461781 4.37512413802099
"64" -2.96815619723708 1.28933320335301
"65" 6.89024332927416 3.51413245867178
"66" 11.7741675048689 1.391133045901
"67" 11.7837842222612 4.36101270981948
"68" 11.3397770950017 -0.0397031067310296
"69" 9.45795862907834 0.723617793223389
"70" -1.69731078952063 0.477028048090319
"71" 2.47831346852277 -0.67506462024442
"72" -3.05025405299983 0.157091034701044
"73" 15.4048503370618 -2.6013805284743
"74" 6.75562165538891 3.49614845697645
"75" 11.7973769394091 2.99657750071108
"76" 13.3898059691873 9.95566498629494
"77" -1.46647861863374 0.501429633534762
"78" 10.4021865122047 9.83003645875171
"79" 9.63644688702961 1.29350579621146
"80" 14.8999921632707 10.9304504947922
"81" 12.3199047367269 2.29755170397777
"82" 6.19425551607721 1.95184979169069
